"AIC","AICc","BIC","R2_conditional","R2_marginal","RMSE","Sigma","yvar","ICC"
338.079276176902,343.579276176902,357.397532504145,NA,0.127432234856944,6.88536912267794,7.49856374733416,"fitovol_dm3",NA
400.767503191611,408.377259289172,424.635311750382,0.520608699714726,0.442741512791848,10.6086419864711,12.1190090727035,"rec_total_porc",0.1397326172868
292.338754124872,298.624468410586,314.217578637079,NA,0.389708642136967,3.39343327066189,3.7173198994601,"riqueza",NA
82.7737574038679,87.8900364736353,102.663597869511,NA,0.119331365084228,0.356387695117989,0.386136330354451,"shannon",NA
134.263588803483,140.549303089197,156.14241331569,0.396718282386273,0.331835144982876,0.510988461012855,0.573935616670173,"tasa_cons",0.0971064804085418
